id,cacheDate,name,owner,salePrice,studFee,age,gender,breed,imperfectTraitsScore,totalTraitDeviancy,scoreBodyType,scoreBodySize,scoreHeadShape,scoreEars,scoreNoseLength,scoreEyeShape,scoreEyeColor,scoreCoat,scoreColor,scoreTail,scoreLegs,bodyType,bodySize,headShape,earSize,earCurl,noseLength,eyeShape,eyeColor,eyeDepth,tail,legs,coatLength,coatTexture,coatBaseColor,coatBicolor,coatTabbyPattern,coatAlbino,coatGhostMarking,coatRufused,coatGolden,coatSilver,coatSmoke,showPoints,ageOfMostRecentOffspring,ableToGetPregnant,fullness,health,coatCondition,activeness,attitude,mood
2007034,2022-12-28,#2007034,Nezumidoshi (#267652),50,0,50,male,mixed breed,8,17.5,-0.5,-3.0,0.5,1.5,-2.5,-5.5,2,2,0,0,0,11.5,14.0,12.5,15.5,folded,16.5,12.5,grey-green,deep,normal,normal,longhair,,black,bicolor,spotted tabby,,False,False,False,True,False,0,0,,99.99,97.99,73.29,50.40,94.86,50.00
2005733,2022-12-28,Linus 2 {PB},Gary - - - Pink Blossom Cattery (#52148),0,100,55,male,Ceteria,8,17.5,-1.0,-5.5,0.5,1.0,-4.0,-1.5,2,2,0,0,0,11.0,11.5,12.5,16.0,straight,15.0,16.5,blue,deep,normal,normal,longhair,,red,van,ticked tabby,mink,False,False,False,True,False,0,0,,79.99,87.99,75.40,0.00,99.96,50.00
2005931,2022-12-28,#Tee,Rescue Shelter,200,0,53,male,Norwegian Lynx,9,17.5,-0.5,-7.5,-0.5,-0.5,-2.5,-1.0,2,2,0,1,0,11.5,9.5,11.5,14.5,straight,16.5,17.0,grey-brown,deep,short (bobtail),normal,longhair,,cinnamon,bicolor,classic tabby,,False,False,False,True,False,0,0,,99.99,5.99,0.00,99.00,99.97,88.00
2005932,2022-12-28,#Dee,Rescue Shelter,200,0,53,male,Norwegian Lynx,9,17.5,-0.5,-7.5,-0.5,-0.5,-2.5,-1.0,2,2,0,1,0,11.5,9.5,11.5,14.5,straight,16.5,17.0,grey-brown,deep,short (bobtail),normal,longhair,,cinnamon,bicolor,mackerel tabby,,False,False,False,True,False,0,0,,99.99,6.99,0.00,99.00,99.97,88.00
2015677,2022-12-28,﴾Chant﴿ Cary Legacy,Chant’s ℂ✩ Neverending Studio Projects (#19181),1000,0,8,male,Norwegian Lynx,9,17.5,-0.5,-7.5,-0.5,-0.5,-2.5,-1.0,2,2,0,1,0,11.5,9.5,11.5,14.5,straight,16.5,17.0,grey-brown,deep,short (bobtail),normal,longhair,,chocolate,van,spotted tabby,,False,False,False,True,False,0,0,,99.99,99.99,54.00,99.00,99.92,50.00
2015674,2022-12-28,﴾Chant﴿ Moon Akito,Chant’s ℂ✩ Neverending Studio Projects (#19181),1000,0,8,male,Norwegian Lynx,9,17.5,-0.5,-7.5,-0.5,-0.5,-2.5,-1.0,2,2,0,1,0,11.5,9.5,11.5,14.5,straight,16.5,17.0,grey-brown,deep,short (bobtail),normal,longhair,,chocolate,van,spotted tabby,,False,False,False,True,False,0,0,,99.99,99.99,54.00,99.00,99.92,50.00
2007247,2022-12-28,#2007247,Terra_Cat (#267826),50,50,48,male,Tansy Silkie,5,18.0,0.0,-6.5,0.0,-1.5,-4.0,-4.0,2,0,0,0,0,12.0,10.5,12.0,13.5,straight,15.0,14.0,hazel,deep,normal,normal,shorthair,satin,red,,,,False,False,False,False,True,0,0,,99.99,99.99,97.99,99.99,99.98,62.00
2004336,2022-12-28,# Brackenstripe,Silverglitter17 (#179130),25,12,60,male,mixed breed,6,18.0,-1.0,-2.5,0.0,-2.5,-6.0,-4.0,2,0,0,0,0,11.0,14.5,12.0,12.5,straight,13.0,14.0,grey-green,deep,normal,normal,shorthair,,black,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,84.99,62.23,0.00,33.00,99.99,75.00
2014106,2022-12-28,M*R Gada Ale,Middie Rose  (#162652),0,20,16,male,mixed breed,6,18.0,0.5,-6.5,0.0,-2.5,-2.0,-4.5,2,0,0,0,0,12.5,10.5,12.0,13.5,curled,17.0,13.5,hazel,deep,normal,normal,shorthair,,black,bicolor,ticked tabby,,False,False,False,False,False,0,0,,99.99,96.99,92.10,65.00,90.12,50.00
2009838,2022-12-28,#dustyrose,Abbisinayncat8 (#268098),200,0,36,male,mixed breed,6,18.0,0.0,-6.5,-0.5,-0.5,-3.0,-5.5,2,0,0,0,0,12.0,10.5,11.5,14.5,straight,16.0,12.5,green,deep,normal,normal,shorthair,,chocolate,,ticked tabby,,False,False,False,False,False,0,0,,99.99,80.49,9.00,82.00,99.86,50.00
2011009,2022-12-28,Alm's Frosty Friday*,Almalexia | Tigraunda Revival (#70878),900,0,30,male,Tigraunda,6,18.0,3.0,-2.0,0.0,-2.0,-4.0,-5.0,2,0,0,0,0,15.0,15.0,12.0,13.0,straight,15.0,13.0,bronze,deep,normal,normal,shorthair,,chocolate,bicolor,classic tabby,,False,False,False,False,False,0,0,,99.99,93.50,86.40,56.20,95.52,50.00
2009069,2022-12-28,Regional Champion #[IKC] Wayne Duvall,IKC_Isabel Kitty's Majestic Coon Sales & Studs (#95120),0,1,40,male,Majestic Coon,7,18.0,-3.0,-1.0,0.0,-2.0,-5.0,-4.0,2,0,0,0,1,9.0,16.0,12.0,14.0,folded,14.0,14.0,green,deep,normal,short (Munchkin),shorthair,,blue,van,,,False,False,False,False,False,1180,0,,99.99,99.99,99.99,99.00,99.99,50.00
2003315,2022-12-28,Grand National Champion 𝒜𝓃𝒹𝑒𝓇𝓈𝑒𝓃'𝓈 𝑅𝑜𝓂𝑒𝑜 𝒞𝓁𝑜𝓊𝒹𝓅𝒶𝓌,Andersen Cattery - Home of The Dane Cat (#160687),0,1,64,male,Tinted Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,aqua,deep,normal,normal,longhair,,chocolate,bicolor,,,False,False,False,False,False,7860,0,,99.99,99.99,99.99,99.99,99.82,50.00
2006084,2022-12-28,Grand Champion #2006084,Mocha116 (#222196),0,20,53,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,grey-green,deep,normal,normal,longhair,,red,bicolor,classic tabby,,False,False,False,False,False,520,0,,89.99,91.99,13.99,56.50,99.90,50.00
2006088,2022-12-28,Champion #2006088,Mocha116 (#222196),0,20,53,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,hazel,deep,normal,normal,longhair,,red,bicolor,,,False,False,False,True,False,450,0,,89.99,74.99,13.99,53.50,99.90,50.00
2004377,2022-12-28,#2004377,Mocha116 (#222196),0,20,59,male,Tinted Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,grey-green,deep,normal,normal,longhair,,chocolate,van,mackerel tabby,,False,False,False,True,False,0,0,,89.99,82.99,0.00,50.00,99.77,50.00
2004381,2022-12-28,#2004381,Mocha116 (#222196),0,20,59,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,grey-brown,deep,normal,normal,longhair,,white,,,,False,False,False,False,False,0,0,,89.99,81.99,0.00,52.00,99.77,50.00
2004380,2022-12-28,#2004380,Mocha116 (#222196),0,20,59,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,grey-brown,deep,normal,normal,longhair,,red,mitted,,,False,True,True,False,False,0,0,,89.99,79.99,0.00,50.00,99.77,50.00
2004379,2022-12-28,#2004379,Mocha116 (#222196),0,20,59,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,grey-green,deep,normal,normal,longhair,,white,,,,False,False,False,False,False,0,0,,89.99,88.99,0.00,53.00,99.77,50.00
2014219,2022-12-28,Celebration's Ermano,Cats' Celebration Rainbow Cattery (#51829),0,100,15,male,LaPerm,7,18.0,0.0,-5.5,0.5,-1.0,-4.5,-2.5,2,2,0,0,0,12.0,11.5,12.5,14.0,straight,14.5,15.5,bronze,deep,normal,normal,shorthair,LaPerm,blue,bicolor,classic tabby,,False,False,False,True,False,0,0,,99.99,99.99,92.99,14.00,97.96,50.00
2012388,2022-12-28,#sTClctbwm7,Lynnnx (#214318),999,100,24,male,Tinted Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,blue,deep,normal,normal,longhair,,lilac,mitted,classic tabby,point,False,False,False,False,False,0,0,,89.99,97.99,77.99,89.40,99.93,50.00
2005588,2022-12-28,Desert Rose of Snow Peak,Snow Peak Cattery  (#221653),1000,100,55,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,hazel,deep,normal,normal,longhair,,blue,bicolor,,,False,False,False,True,False,0,0,,99.99,97.99,91.99,80.80,99.96,50.00
2005845,2022-12-28,King Reginald 7ex,CattyWitch (#42008),0,250,54,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,green,deep,normal,normal,longhair,,cream,,,,False,False,False,True,False,230,0,,94.99,99.99,97.99,64.80,97.10,50.00
2005846,2022-12-28,Hannibal 7ex,CattyWitch (#42008),0,250,54,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,green,deep,normal,normal,longhair,,cream,bicolor,,,False,False,False,False,False,140,0,,94.99,99.99,97.99,58.80,99.99,50.00
2005847,2022-12-28,Moonstone 7ex,CattyWitch (#42008),0,300,54,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,aqua,deep,normal,normal,longhair,,blue,van,spotted tabby,,False,True,True,False,False,220,0,,94.99,99.99,97.99,54.80,99.99,50.00
2005844,2022-12-28,Vilgefortz 7ex,CattyWitch (#42008),0,300,54,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,green,deep,normal,normal,longhair,,blue,bicolor,,,False,False,False,False,True,180,0,,94.99,99.99,97.99,60.80,99.10,50.00
2011235,2022-12-28,"Desire, black golden shaded and white bicolor (shows ghostmarkings and rufusing)",Black09 Black09 (#169325),0,500,29,male,Maine Coon,7,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,yellow-green,deep,normal,normal,longhair,,black,bicolor,,,True,True,True,False,False,0,0,,89.99,81.30,0.00,59.00,98.96,55.00
2010676,2022-12-28,Regional Champion [IKC] Gray Sky ♂,IKC_Isabel Kitty's Majestic Coon Sales & Studs (#95120),650,0,33,male,Majestic Coon,7,18.0,-3.0,-1.0,0.0,-2.0,-5.0,-4.0,2,0,0,0,1,9.0,16.0,12.0,14.0,curled,14.0,14.0,green,deep,normal,short (Munchkin),shorthair,,blue,harlequin,spotted tabby,,False,False,False,False,False,1100,0,,99.99,99.99,99.99,99.00,99.99,50.00
2016679,2022-12-28,﴾Chant﴿ Frodo Sunny {Stray},Chant’s ℂ✩ Neverending Studio Projects (#19181),1,0,52,male,mixed breed,8,18.0,0.5,-1.5,-1.5,1.5,-3.0,-6.0,2,2,0,0,0,12.5,15.5,10.5,16.5,straight,16.0,12.0,hazel,deep,normal,normal,shorthair,LaPerm,black,harlequin,mackerel tabby,,False,False,False,False,False,0,0,,99.99,99.99,64.00,65.00,34.96,44.00
2009024,2022-12-28,#Andre (UC),Pine's Cattery  (#174666),0,35,40,male,mixed breed,8,18.0,-0.5,-1.0,0.5,-3.0,-5.0,-4.0,3,0,0,1,0,11.5,16.0,12.5,12.0,straight,14.0,14.0,grey-green,medium,short (bobtail),normal,shorthair,,red,mitted,mackerel tabby,mink,False,True,True,False,False,0,0,,84.99,86.99,63.99,49.00,99.91,50.00
2005734,2022-12-28,Adrian 2 {PB},Gary - - - Pink Blossom Cattery (#52148),0,100,55,male,Ceteria,8,18.0,-1.0,-5.5,0.5,1.0,-4.0,-2.0,2,2,0,0,0,11.0,11.5,12.5,16.0,straight,15.0,16.0,blue,deep,normal,normal,longhair,,red,van,,mink,False,False,False,False,True,0,0,,79.99,79.49,83.80,0.00,99.98,50.00
2004056,2022-12-28,#Tommy Boy,Rescue Shelter,200,0,62,male,Majestic Coon,8,18.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,0,0,1,1,9.0,16.0,12.0,14.0,straight,14.0,14.0,green,deep,short (bobtail),short (Munchkin),shorthair,,blue,mitted,,,False,False,False,False,False,0,0,,99.99,3.49,9.00,95.00,99.95,91.00
2009282,2022-12-28,Grand Regional Champion #ℂ✩ The Man in the Yellow Tie 7 M 》CHOE,Chant's ℂ✩ 𝔼nchanting 𝔼legance (#18850),0,50,38,male,Recincho,9,18.0,-0.5,-5.5,0.5,-1.5,-4.0,-1.0,2,2,0,1,0,11.5,11.5,12.5,13.5,straight,15.0,17.0,grey-green,deep,short (bobtail),normal,shorthair,LaPerm rex I,chocolate,bicolor,classic tabby,,False,False,False,True,False,2750,0,,99.99,99.99,99.99,99.99,99.66,50.00
2009283,2022-12-28,Grand Champion #ℂ✩ The Curious Case of Bartholomew Allen 7 M 》CHOE,Chant's ℂ✩ 𝔼nchanting 𝔼legance (#18850),0,50,38,male,Recincho,9,18.0,-0.5,-5.5,0.5,-1.5,-4.0,-1.0,2,2,0,1,0,11.5,11.5,12.5,13.5,straight,15.0,17.0,grey-green,deep,short (bobtail),normal,shorthair,LaPerm rex I,chocolate,harlequin,classic tabby,,False,False,False,True,False,870,0,,99.99,99.99,99.99,99.99,99.66,50.00
2004099,2022-12-28,Grand Champion ℂ✩ Liberation 7,Chant’s ℂ✩ Neverending Studio Projects (#19181),0,50,61,male,Recincho,9,18.0,-0.5,-5.5,0.5,-1.5,-4.0,-1.0,2,2,0,1,0,11.5,11.5,12.5,13.5,straight,15.0,17.0,grey-green/deep blue odd-eyed,deep,short (bobtail),normal,shorthair,LaPerm rex I,chocolate,harlequin,classic tabby,,False,False,False,True,False,890,0,,99.99,99.99,75.99,99.99,99.51,50.00
2003787,2022-12-28,Grand Champion ℂ✩ Subject 9 7,Chant’s ℂ✩ Neverending Studio Projects (#19181),0,50,63,male,Recincho,9,18.0,-0.5,-5.5,0.5,-1.5,-4.0,-1.0,2,2,0,1,0,11.5,11.5,12.5,13.5,straight,15.0,17.0,grey-green,deep,short (bobtail),normal,shorthair,LaPerm rex I rex II,chocolate,harlequin,,,False,False,False,False,True,810,0,,99.99,99.99,75.99,99.99,99.38,50.00
2002942,2022-12-28,#{𝕄𝕠𝕔𝕙𝕒} Imagine Iyoki Quincy,Mocha116 (#222196),0,5,66,male,mixed breed,7,18.5,1.0,-6.0,1.0,-0.5,-5.0,-3.0,2,0,0,0,0,13.0,11.0,13.0,14.5,straight,14.0,15.0,bronze,deep,normal,normal,shorthair,,chocolate,,spotted tabby,,False,False,False,True,False,0,0,,89.99,74.99,0.00,84.00,99.71,52.00
2013644,2022-12-28,#⊱Ƥ⊰ Special Black Demon (UL) 2ex,Pine's Cattery  (#174666),0,60,19,male,Ukrainian Levkoy,7,18.5,4.0,-4.0,3.0,1.5,-1.0,-3.0,2,0,0,0,0,16.0,13.0,15.0,15.5,folded,18.0,15.0,hazel,deep,normal,normal,shorthair,,black,bicolor,ticked tabby,,False,True,True,False,False,0,0,,84.99,85.39,23.80,58.00,85.97,50.00
2005422,2022-12-28,"Armani, chocolate golden spotted tabby point and white harlequin (shows ghostmarkings and rufusing)",Black09 Black09 (#169325),0,500,56,male,Tinted Coon,7,18.5,-3.0,-1.0,0.0,-1.0,-5.5,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,straight,13.5,14.0,blue,deep,normal,normal,longhair,,chocolate,harlequin,spotted tabby,point,True,True,True,False,False,0,0,,89.99,82.78,0.00,67.00,99.90,59.00
2007117,2022-12-28,Leroy 2 {PB},Gary - - - Pink Blossom Cattery (#52148),0,100,49,male,Ceteria,8,18.5,-1.0,-4.5,0.5,1.0,-4.5,-3.0,2,2,0,0,0,11.0,12.5,12.5,16.0,straight,14.5,15.0,grey-green,deep,normal,normal,shorthair,LaPerm,black,,mackerel tabby,,False,False,False,False,False,0,0,,79.99,90.49,77.99,43.00,91.37,50.00
2013438,2022-12-28,#2013438,Mocha116 (#222196),0,20,21,male,Egyptian Twilight,6,19.0,1.0,-6.5,1.0,0.0,-5.0,-3.5,2,0,0,0,0,13.0,10.5,13.0,15.0,straight,14.0,14.5,hazel,deep,normal,normal,shorthair,,lilac,,spotted tabby,,False,False,False,True,False,0,0,,89.99,83.49,37.19,62.00,99.95,50.00
2003401,2022-12-28,Fawn's Viggo,Abbisinayncat8 (#268098),0,50,64,male,Abyssinian,6,19.0,0.0,-6.0,-0.5,-1.0,-3.0,-6.5,2,0,0,0,0,12.0,11.0,11.5,14.0,straight,16.0,11.5,aqua,deep,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,False,False,0,0,,99.99,95.99,45.99,86.00,97.42,50.00
2007303,2022-12-28,#2007303,Katzel 's *Elfin Cattery* (#34212),0,100,48,male,Classique,6,19.0,0.0,-4.0,-0.5,-3.5,-3.0,-6.0,2,0,0,0,0,12.0,13.0,11.5,11.5,straight,16.0,12.0,yellow-green,deep,normal,normal,shorthair,satin,chocolate,harlequin,classic tabby,,False,True,True,False,False,0,0,,94.99,99.99,95.99,42.00,99.96,50.00
2012400,2022-12-28,#whitetiger,Abbisinayncat8 (#268098),200,0,24,male,mixed breed,6,19.0,0.0,-7.0,-0.5,-0.5,-3.0,-6.0,2,0,0,0,0,12.0,10.0,11.5,14.5,straight,16.0,12.0,aqua,deep,normal,normal,shorthair,,black,,mackerel tabby,,False,False,False,True,False,0,0,,99.99,91.24,10.00,90.00,99.90,50.00
2009036,2022-12-28,#alsMCcgstwh,Lynnnx (#214318),0,1,40,male,Maine Coon,7,19.0,-3.0,-1.5,0.0,-1.0,-5.0,-4.5,2,2,0,0,0,9.0,15.5,12.0,14.0,straight,14.0,13.5,bronze,deep,normal,normal,longhair,,cream,harlequin,spotted tabby,,False,True,True,False,False,0,0,,89.99,95.99,77.99,41.00,99.93,50.00
2005413,2022-12-28,#Ceallach,Garavdithen (#267277),0,1,56,male,Turkish Forestcat,7,19.0,1.0,-3.5,0.5,-1.5,-5.5,-5.0,2,0,0,0,0,13.0,13.5,12.5,13.5,straight,13.5,13.0,bronze,deep,normal,normal,shorthair,,cream,,mackerel tabby,,False,False,False,False,False,0,0,,99.99,92.24,0.00,47.00,97.57,50.00
2005416,2022-12-28,#Naomhán,Garavdithen (#267277),0,1,56,male,Turkish Forestcat,7,19.0,1.0,-3.0,1.0,-2.0,-5.5,-4.5,2,0,0,0,0,13.0,14.0,13.0,13.0,straight,13.5,13.5,bronze,deep,normal,normal,shorthair,,red,,classic tabby,,False,False,False,False,False,0,0,,99.99,91.24,0.00,48.00,96.57,50.00
2004335,2022-12-28,# Sandpelt,Silverglitter17 (#179130),25,12,60,male,mixed breed,7,19.0,-0.5,-3.5,-0.5,-2.5,-6.0,-4.0,2,0,0,0,0,11.5,13.5,11.5,12.5,straight,13.0,14.0,hazel,deep,normal,normal,shorthair,,fawn,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,84.99,61.23,0.00,34.00,95.00,71.00
2013308,2022-12-28,Regional Champion SmokeyJean Xentrix,SmokeyJean - Lillian 56 (#165080),0,100,21,male,Somali,7,19.0,1.0,-6.5,0.0,-0.5,-3.0,-4.0,2,2,0,0,0,13.0,10.5,12.0,14.5,straight,16.0,14.0,green,deep,normal,normal,longhair,,cinnamon,,ticked tabby,,False,False,False,True,False,1940,0,,99.99,99.99,99.99,99.99,99.19,50.00
2014667,2022-12-28,#2014667 0ex,Tuna Cat (#268804),400,200,15,male,mixed breed,7,19.0,-2.5,-1.5,0.0,-1.5,-5.5,-4.0,2,2,0,0,0,9.5,15.5,12.0,13.5,straight,13.5,14.0,bronze,deep,normal,normal,longhair,,lilac,van,,,False,True,True,False,False,0,0,,99.99,98.75,95.00,50.00,99.97,50.00
2013098,2022-12-28,#2013098,C0LDC00L  (#268637),200,0,22,male,mixed breed,7,19.0,0.0,-5.5,2.5,2.0,-3.0,-2.0,2,2,0,0,0,12.0,11.5,14.5,17.0,straight,16.0,16.0,hazel,deep,normal,normal,shorthair,rex III,cream,bicolor,,,False,False,False,False,False,0,0,,4.99,9.32,0.00,58.00,94.00,68.00
2009528,2022-12-28,Icicle 7ex,CattyWitch (#42008),0,300,37,male,Curled Coon,7,19.0,-3.0,-1.0,0.0,-2.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,curled,14.0,14.0,bronze-olive,deep,normal,normal,longhair,,lilac,,,,False,False,False,False,True,0,0,,94.99,99.99,97.99,40.80,99.99,74.00
2004132,2022-12-28,Cocoa 7ex,CattyWitch (#42008),0,300,61,male,Curled Coon,7,19.0,-3.0,-1.0,0.0,-2.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,curled,14.0,14.0,bronze-olive,deep,normal,normal,longhair,,chocolate,,,,False,True,True,False,True,0,0,,94.99,99.99,97.99,32.30,99.99,91.00
2008085,2022-12-28,"Cioccolata, champagne sepia and white van",Black09 Black09 (#169325),0,500,43,male,Tinted Coon,7,19.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,3,2,0,0,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,hazel,medium,normal,normal,longhair,,champagne,van,,,False,False,False,False,False,0,0,,89.99,73.89,0.00,67.00,99.92,62.00
2004879,2022-12-28,"Band Boy, lilac golden shaded and white harlequin (shows rufusing)",Black09 Black09 (#169325),0,500,57,male,Curled Coon,7,19.0,-3.0,-1.0,0.0,-2.0,-4.5,-4.5,2,2,0,0,0,9.0,16.0,12.0,14.0,curled,14.5,13.5,bronze,deep,normal,normal,longhair,satin,lilac,harlequin,,,False,True,True,False,False,0,0,,89.99,74.87,16.30,29.00,99.94,59.00
2007726,2022-12-28,Fast & Furious of Snow Peak,Cattery of Snow Peak (#221753),1000,0,45,male,Curled Coon,7,19.0,-3.0,-1.0,0.0,-2.0,-5.0,-4.0,2,2,0,0,0,9.0,16.0,12.0,14.0,curled,14.0,14.0,aqua,deep,normal,normal,longhair,,black,bicolor,,,False,False,False,False,False,0,0,,89.99,91.99,91.99,53.00,99.97,50.00
2006325,2022-12-28,#snickerdoodle,Abbisinayncat8 (#268098),2000,2000,51,male,Abyssinian,7,19.0,1.0,-6.0,-0.5,-1.0,-3.0,-5.5,2,0,0,0,0,13.0,11.0,11.5,14.0,straight,16.0,12.5,green,deep,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,False,False,0,0,,99.99,85.49,10.00,86.00,99.90,50.00
2010675,2022-12-28,Regional Champion #[IKC] Gray Monday ♂,IKC_Isabel Kitty's Majestic Coon Sales & Studs (#95120),0,1,33,male,Majestic Coon,8,19.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,1,9.0,16.0,12.0,14.0,straight,14.0,14.0,green,deep,normal,short (Munchkin),longhair,,blue,bicolor,mackerel tabby,,False,False,False,False,False,1390,0,,99.99,99.99,99.99,99.00,99.99,50.00
2007673,2022-12-28,Regional Champion #[IKC] Liam Neeson,IKC_Isabel Kitty's Majestic Coon Sales & Studs (#95120),0,1,46,male,Majestic Coon,8,19.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,1,9.0,16.0,12.0,14.0,straight,14.0,14.0,aqua,deep,normal,short (Munchkin),longhair,,cream,,,,False,False,False,False,False,1530,0,,99.99,99.99,99.99,99.00,99.99,50.00
2010401,2022-12-28,#2010401,Lynnnx (#214318),0,10,34,male,Bobcoon,8,19.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,1,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,grey-brown,deep,short (bobtail),normal,longhair,,white(shows,,,,True,True,False,False,False,0,0,,89.99,83.99,57.00,48.00,99.93,50.00
2012409,2022-12-28,M*R Gabillema,Middie Rose  (#162652),0,20,24,male,mixed breed,8,19.0,1.0,-6.5,-0.5,-0.5,-2.5,-5.0,2,0,0,1,0,13.0,10.5,11.5,14.5,straight,16.5,13.0,hazel,deep,short (bobtail),normal,shorthair,,black,bicolor,ticked tabby,,False,False,False,False,False,0,0,,99.99,99.99,81.99,55.00,81.06,50.00
2006086,2022-12-28,Champion #2006086,Mocha116 (#222196),0,20,53,male,Bobcoon,8,19.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,1,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,green,deep,short (bobtail),normal,longhair,,red,bicolor,ticked tabby,,False,False,False,False,False,390,0,,89.99,81.99,13.99,54.50,99.90,50.00
2006087,2022-12-28,Champion #2006087,Mocha116 (#222196),0,20,53,male,Bobcoon,8,19.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,1,0,9.0,16.0,12.0,14.0,straight,14.0,14.0,hazel,deep,short (bobtail),normal,longhair,,red,mitted,classic tabby,,False,False,False,False,False,340,0,,89.99,69.99,13.99,69.00,99.90,51.00
2016157,2022-12-28,#2016157,Silverglitter17 (#179130),25,0,8,male,mixed breed,8,19.0,0.5,-1.5,-2.5,-4.0,-3.5,-2.0,3,2,0,0,0,12.5,15.5,9.5,11.0,straight,15.5,16.0,blue,medium,normal,normal,longhair,,blue,,mackerel tabby,point,False,False,False,False,False,0,0,,84.99,96.99,23.00,21.00,37.00,50.00
2006668,2022-12-28,#Astral Grey Irresistible {Ͼκ mix},~Mezzmeric~ Cat-Tea Chaos! (#27293),0,25,50,male,mixed breed,8,19.0,1.0,-2.5,1.5,-2.0,-4.5,-3.5,2,2,0,0,0,13.0,14.5,13.5,13.0,straight,14.5,14.5,blue,deep,normal,normal,longhair,,blue,bicolor,classic tabby,mink,False,False,False,True,False,0,0,,99.99,99.99,0.00,49.50,99.53,50.00
2014211,2022-12-28,Celebration's Thom,Cats' Celebration Rainbow Cattery (#51829),0,100,15,male,LaPerm,8,19.0,0.5,-5.0,1.0,-1.0,-4.5,-3.0,2,2,0,0,0,12.5,12.0,13.0,14.0,straight,14.5,15.0,hazel,deep,normal,normal,shorthair,LaPerm,black,,classic tabby,,False,False,False,True,False,0,0,,99.99,92.99,91.00,51.80,99.45,50.00
2011941,2022-12-28,#salMjCbswb7greenLP,Lynnnx (#214318),0,100,27,male,Majestic Coon,8,19.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,2,0,0,1,9.0,16.0,12.0,14.0,straight,14.0,14.0,green,deep,normal,short (Munchkin),longhair,LaPerm,blue,bicolor,,,False,False,False,False,True,0,0,,89.99,97.99,77.99,93.00,99.93,50.00
